phase,uniqueid,distractor,target,type,response,hit,rt,trialNum,initrt,stimOn,stimOff,startTime,moneyEarned,sessionNum,blockNum,blockType,intervalNum,intervalType,intervalLength
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,569.0,6.0,,1639176596551.0,1639176597120.0,1639176590509.0,0.0,0.0,1.0,Mixed,13.0,Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,488.0,7.0,,1639176597624.0,1639176598112.0,1639176590509.0,0.0,0.0,1.0,Mixed,13.0,Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,517.0,8.0,,1639176598619.0,1639176599136.0,1639176590509.0,0.0,0.0,1.0,Mixed,13.0,Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,13.0,Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,582.0,1.0,,1639176604532.0,1639176605114.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,856.0,2.0,,1639176605625.0,1639176606481.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,643.0,3.0,,1639176606982.0,1639176607625.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,598.0,4.0,,1639176608131.0,1639176608729.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,538.0,5.0,,1639176609231.0,1639176609769.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,418.0,6.0,,1639176610273.0,1639176610691.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,red,0.0,481.0,7.0,,1639176611192.0,1639176611673.0,1639176604532.0,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,14.0,Speed,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,698.0,1.0,,1639176618561.0,1639176619259.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,red,0.0,574.0,2.0,,1639176619764.0,1639176620338.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,692.0,3.0,,1639176620846.0,1639176621538.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,490.0,4.0,,1639176622048.0,1639176622538.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,470.0,5.0,,1639176623044.0,1639176623514.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,516.0,6.0,,1639176624030.0,1639176624546.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,538.0,7.0,,1639176625048.0,1639176625586.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,822.0,8.0,,1639176626092.0,1639176626914.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,512.0,9.0,,1639176627427.0,1639176627939.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,459.0,10.0,,1639176628440.0,1639176628899.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,414.0,11.0,,1639176629406.0,1639176629820.0,1639176618561.0,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,15.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,633.0,1.0,,1639176635594.0,1639176636227.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,617.0,2.0,,1639176636739.0,1639176637356.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,373.0,3.0,,1639176637862.0,1639176638236.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,329.0,4.0,,1639176638739.0,1639176639068.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,494.0,5.0,,1639176639583.0,1639176640077.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,291.0,6.0,,1639176640593.0,1639176640884.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,469.0,7.0,,1639176641399.0,1639176641868.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,567.0,8.0,,1639176642373.0,1639176642940.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,yellow,0.0,464.0,9.0,,1639176643444.0,1639176643908.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,438.0,10.0,,1639176644422.0,1639176644860.0,1639176635594.0,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,16.0,Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,607.0,1.0,,1639176651119.0,1639176651726.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,518.0,2.0,,1639176652239.0,1639176652757.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,451.0,3.0,,1639176653266.0,1639176653717.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,547.0,4.0,,1639176654226.0,1639176654773.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,362.0,5.0,,1639176655275.0,1639176655637.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,770.0,6.0,,1639176656147.0,1639176656917.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,505.0,7.0,,1639176657421.0,1639176657926.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,green,0.0,553.0,8.0,,1639176658429.0,1639176658982.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,530.0,9.0,,1639176659492.0,1639176660022.0,1639176651118.0,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,17.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,green,0.0,741.0,1.0,,1639176665131.0,1639176665872.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,438.0,2.0,,1639176666376.0,1639176666814.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,794.0,3.0,,1639176667325.0,1639176668119.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,red,incongruent,red,1.0,812.0,4.0,,1639176668635.0,1639176669447.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,507.0,5.0,,1639176669956.0,1639176670463.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,1037.0,6.0,,1639176670970.0,1639176672007.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,488.0,7.0,,1639176672511.0,1639176672999.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,526.0,8.0,,1639176673506.0,1639176674032.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,518.0,9.0,,1639176674538.0,1639176675056.0,1639176665131.0,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,18.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,777.0,1.0,,1639176681144.0,1639176681921.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,655.0,2.0,,1639176682433.0,1639176683088.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,466.0,3.0,,1639176683599.0,1639176684065.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,blue,0.0,564.0,4.0,,1639176684581.0,1639176685145.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,372.0,5.0,,1639176685660.0,1639176686032.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,624.0,6.0,,1639176686545.0,1639176687169.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,576.0,7.0,,1639176687681.0,1639176688257.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,626.0,8.0,,1639176688767.0,1639176689393.0,1639176681143.0,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,19.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,660.0,1.0,,1639176696183.0,1639176696843.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,544.0,2.0,,1639176697354.0,1639176697898.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,453.0,3.0,,1639176698413.0,1639176698866.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,422.0,4.0,,1639176699372.0,1639176699794.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,383.0,5.0,,1639176700307.0,1639176700690.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,581.0,6.0,,1639176701205.0,1639176701786.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,577.0,7.0,,1639176702297.0,1639176702874.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,499.0,8.0,,1639176703383.0,1639176703882.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,486.0,9.0,,1639176704396.0,1639176704882.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,451.0,10.0,,1639176705391.0,1639176705842.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,red,incongruent,red,1.0,514.0,11.0,,1639176706345.0,1639176706859.0,1639176696183.0,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,1.0,Mixed,20.0,Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,635.0,1.0,,1639176720018.0,1639176720653.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,598.0,2.0,,1639176721158.0,1639176721756.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,502.0,3.0,,1639176722262.0,1639176722764.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,420.0,4.0,,1639176723280.0,1639176723700.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,384.0,5.0,,1639176724204.0,1639176724588.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,523.0,6.0,,1639176725098.0,1639176725621.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,473.0,7.0,,1639176726124.0,1639176726597.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,616.0,8.0,,1639176727109.0,1639176727725.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,637.0,9.0,,1639176728232.0,1639176728869.0,1639176720018.0,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Mixed,1.0,Speed,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,1054.0,1.0,,1639176735049.0,1639176736103.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,688.0,2.0,,1639176736614.0,1639176737302.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,526.0,3.0,,1639176737816.0,1639176738342.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,364.0,4.0,,1639176738858.0,1639176739222.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,550.0,5.0,,1639176739728.0,1639176740278.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,358.0,6.0,,1639176740784.0,1639176741142.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,483.0,7.0,,1639176741651.0,1639176742134.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,508.0,8.0,,1639176742650.0,1639176743158.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,540.0,9.0,,1639176743674.0,1639176744214.0,1639176735048.0,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Mixed,2.0,Speed,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,661.0,1.0,,1639176751091.0,1639176751752.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,463.0,2.0,,1639176752256.0,1639176752719.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,496.0,3.0,,1639176753223.0,1639176753719.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,yellow,0.0,456.0,4.0,,1639176754233.0,1639176754689.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,1100.0,5.0,,1639176755204.0,1639176756304.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,862.0,6.0,,1639176756818.0,1639176757680.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,497.0,7.0,,1639176758183.0,1639176758680.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,505.0,8.0,,1639176759191.0,1639176759696.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,407.0,9.0,,1639176760209.0,1639176760616.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,463.0,10.0,,1639176761121.0,1639176761584.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,350.0,11.0,,1639176762091.0,1639176762441.0,1639176751091.0,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Mixed,3.0,Speed_Accuracy,12000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,703.0,1.0,,1639176768106.0,1639176768809.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,437.0,2.0,,1639176769323.0,1639176769760.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,479.0,3.0,,1639176770265.0,1639176770744.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,525.0,4.0,,1639176771251.0,1639176771776.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,red,0.0,480.0,5.0,,1639176772281.0,1639176772761.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,837.0,6.0,,1639176773276.0,1639176774113.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,607.0,7.0,,1639176774626.0,1639176775233.0,1639176768106.0,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Mixed,4.0,Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,1103.0,1.0,,1639176781130.0,1639176782233.0,1639176781130.0,0.0,0.0,2.0,Mixed,5.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,449.0,2.0,,1639176782739.0,1639176783188.0,1639176781130.0,0.0,0.0,2.0,Mixed,5.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,401.0,3.0,,1639176783689.0,1639176784090.0,1639176781130.0,0.0,0.0,2.0,Mixed,5.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,652.0,4.0,,1639176784606.0,1639176785258.0,1639176781130.0,0.0,0.0,2.0,Mixed,5.0,Speed_Accuracy,11000.0
